MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	ZIV_synapse	ZIV_full	BIESMANN_2014	FILIOU	CHANG.2015	DAHLHAUS.2011	DISTLER_2014	KOHANSAL.NODEHI_2016	HEO_2018	ALFIERI_2017	GONZALEZ_LOZANO_2016	LIU_2014
12211	Birc6	57448	BIRC6	0	1	0	1	0	0	1	1	0	0	0	0
66108	Ndufa9	4704	NDUFA9	0	1	1	1	1	1	1	1	1	0	1	1
56839	Lgi1	9211	LGI1	0	0	0	1	1	1	1	1	1	0	1	1
65106	Arl6ip5	10550	ARL6IP5	1	1	1	0	0	1	1	1	1	0	1	0
14694	Gnb2l1	10399	GNB2L1	0	1	0	1	1	0	1	1	0	0	1	1
15519	Hsp90aa1	3320	HSP90AA1	0	1	1	1	1	1	1	1	1	0	1	1
66609	Cryzl1	9946	CRYZL1	0	0	0	1	1	0	1	1	1	0	0	0
20927	Abcc8	6833	ABCC8	0	0	0	1	0	0	0	1	0	0	0	0
67130	Ndufa6	4700	NDUFA6	0	0	0	0	1	1	1	1	1	0	1	0
19092	Prkg2	5593	PRKG2	0	0	0	1	0	0	0	0	0	0	0	0
226982	Eif5b	9669	EIF5B	0	1	0	1	0	0	1	1	0	0	0	0
234309	Cbr4	84869	CBR4	0	1	0	0	0	0	1	1	1	0	1	0
17756	Map2	4133	MAP2	1	1	0	1	1	0	1	1	1	0	1	1
26569	Slc27a4	10999	SLC27A4	0	0	0	1	0	0	1	1	1	0	1	0
217692	Sipa1l1	26037	SIPA1L1	0	0	0	1	0	0	1	1	1	1	1	1
103466	Nt5dc3	51559	NT5DC3	0	0	0	1	0	0	1	1	1	0	1	1
27050	Rps3	6188	RPS3	0	1	0	1	1	0	1	1	1	0	1	1
72722	Fam98a	25940	FAM98A	0	0	0	1	1	0	1	1	0	0	0	0
75029	Purg	29942	PURG	0	1	0	0	0	0	1	1	0	0	0	0
56445	Dnaja2	10294	DNAJA2	0	1	1	1	1	0	1	1	1	0	1	1
267019	Rps15a	6210	RPS15A	0	0	0	0	1	0	1	0	0	0	1	1
108068	Grm2	2912	GRM2	0	0	0	0	0	1	1	1	1	1	1	1
96979	Ptges2	80142	PTGES2	0	1	0	1	0	0	1	1	1	0	1	0
54161	Copg1	22820	COPG1	0	1	0	1	0	0	1	1	0	0	0	1
21454	Tcp1	6950	TCP1	0	1	0	1	1	0	1	1	1	0	1	1
230075	Ndufb6	4712	NDUFB6	0	0	0	1	1	1	1	1	0	0	1	0
14026	Evl	51466	EVL	0	0	0	1	1	0	1	1	1	0	1	0
75914	Exoc6b	23233	EXOC6B	0	0	0	1	0	0	1	1	1	0	0	0
67974	Ccny	219771	CCNY	0	1	0	0	0	0	1	1	0	0	1	0
50779	Rgs6	9628	RGS6	0	1	0	1	1	0	1	1	1	0	1	0
19283	Ptprz1	5803	PTPRZ1	0	0	0	1	0	0	1	1	1	0	1	0
11804	Aplp2	334	APLP2	0	0	0	1	0	0	1	1	0	0	1	0
56040	Rplp1	6176	RPLP1	0	0	0	1	1	0	1	1	1	0	0	0
17992	Ndufa4	4697	NDUFA4	0	0	0	1	1	1	1	1	1	0	1	1
15525	Hspa4	3308	HSPA4	0	1	0	1	1	0	1	1	1	0	1	1
57377	Mogs	7841	MOGS	0	1	0	1	1	0	0	1	0	0	0	0
16646	Kpna1	3836	KPNA1	0	1	0	1	0	0	0	1	0	0	0	0
228850	Ralgapb	57148	RALGAPB	0	0	0	1	0	0	1	1	0	0	0	0
109676	Ank2	287	ANK2	0	1	0	1	1	0	1	1	1	1	1	1
241727	Snph	9751	SNPH	0	0	0	1	1	0	1	1	1	0	1	0
268980	Strn	6801	STRN	0	0	0	1	1	0	1	1	1	1	1	1
23966	Tenm4	26011	TENM4	0	0	0	1	0	0	1	1	1	1	1	1
22628	Ywhag	7532	YWHAG	0	1	0	1	1	1	1	1	1	0	1	1
69116	Ubr4	23352	UBR4	0	0	0	1	0	0	1	1	1	0	1	1
14007	Celf2	10659	CELF2	0	1	0	0	1	0	1	0	1	0	1	0
65970	Lima1	51474	LIMA1	0	1	0	0	0	0	0	0	0	0	0	1
11496	Adam22	53616	ADAM22	0	1	0	1	1	1	1	1	1	0	1	1
76824	Mtfr1l	56181	MTFR1L	0	1	0	1	1	0	1	1	1	0	1	0
73288	Vps50	55610	VPS50	0	1	0	1	1	0	1	1	1	0	1	1
20977	Syp	6855	SYP	1	1	1	1	1	1	1	1	1	0	1	1
15354	Hmgb3	3149	HMGB3	0	1	0	0	0	0	0	1	0	0	0	0
67025	Rpl11	6135	RPL11	0	1	0	0	1	0	1	1	0	0	0	1
74117	Actr3	10096	ACTR3	0	1	0	1	1	1	1	1	1	0	1	1
11671	Aldh3a2	224	ALDH3A2	0	1	0	1	1	0	1	1	1	0	1	0
14401	Gabrb2	2561	GABRB2	0	0	0	0	0	1	1	1	1	1	1	0
76217	Jakmip2	9832	JAKMIP2	0	0	0	1	0	0	0	1	0	0	0	0
53605	Nap1l1	4673	NAP1L1	0	1	0	1	1	0	1	1	1	1	1	0
20662	Sos1	6654	SOS1	0	0	0	1	0	1	1	1	0	0	0	0
53872	Caprin1	4076	CAPRIN1	0	1	0	1	1	0	1	1	1	0	0	1
104082	Wdr7	23335	WDR7	0	1	0	1	1	0	1	1	1	1	1	1
53331	Stx7	8417	STX7	1	1	0	1	0	0	1	1	1	0	1	0
65114	Vps35	55737	VPS35	0	1	0	1	1	1	1	1	1	0	1	1
15441	Hp1bp3	50809	HP1BP3	0	1	0	0	0	0	1	0	0	0	0	1
20218	Khdrbs1	10657	KHDRBS1	0	1	0	0	0	0	1	1	0	0	0	0
64294	Itm2c	81618	ITM2C	0	0	0	0	0	1	1	1	1	0	1	0
13589	Mapre1	22919	MAPRE1	0	1	0	1	1	0	1	1	1	0	1	0
56632	Sphk2	56848	SPHK2	0	1	0	1	1	0	0	1	0	0	0	0
56463	Snd1	27044	SND1	0	1	0	1	1	0	1	1	1	0	1	1
29816	Hip1r	9026	HIP1R	1	1	0	1	1	1	1	1	1	0	1	1
66469	Fam213b	127281	FAM213B	0	0	1	0	1	0	1	1	1	0	0	0
227634	Camsap1	157922	CAMSAP1	0	0	0	1	0	0	1	1	0	0	1	1
70572	Ipo5	3843	IPO5	0	1	0	1	1	0	1	1	1	0	1	1
18739	Pitpnm1	9600	PITPNM1	0	1	0	1	1	0	1	1	1	0	1	1
71514	Sfpq	6421	SFPQ	0	1	0	1	1	0	1	1	0	0	0	1
56403	Syncrip	10492	SYNCRIP	1	1	0	1	1	0	1	1	1	0	1	1
71729	Rgs12	6002	RGS12	0	0	0	1	0	0	1	1	0	0	0	0
99571	Fgg	2266	FGG	0	0	0	0	1	0	1	0	0	0	0	0
230866	Emc1	23065	EMC1	0	1	0	1	1	0	1	1	1	0	0	0
12764	Cmas	55907	CMAS	0	1	0	0	0	0	1	1	0	0	0	0
74206	Sipa1l3	23094	SIPA1L3	0	0	0	1	0	0	0	1	0	0	0	0
18195	Nsf	4905	NSF	1	1	1	1	1	1	1	1	1	0	1	1
22284	Usp9x	8239	USP9X	0	1	0	1	1	0	1	1	1	0	1	1
14381	G6pdx	2539	G6PD	0	1	0	1	1	0	1	1	1	0	1	0
227197	Ndufs1	4719	NDUFS1	0	1	0	1	1	1	1	1	1	0	1	1
56347	Eif3c	8663	EIF3C	0	1	0	1	0	0	0	1	0	0	0	1
19418	Rasgrf2	5924	RASGRF2	0	0	0	1	1	0	1	1	1	0	1	0
54645	Gripap1	56850	GRIPAP1	0	0	0	1	1	0	1	1	1	0	1	1
26372	Clcn6	1185	CLCN6	0	0	0	1	0	0	1	1	1	0	1	0
66958	Tmx2	51075	TMX2	0	1	0	1	0	0	1	1	1	0	1	0
13821	Epb4.1l1	2036	EPB41L1	1	1	0	1	1	1	1	1	1	0	1	1
260297	Prrt1	80863	PRRT1	0	0	0	1	0	1	1	1	0	0	1	0
22348	Slc32a1	140679	SLC32A1	0	0	0	1	0	1	1	1	1	0	1	1
30059	Timm10	26519	TIMM10	0	0	0	1	0	1	1	1	1	0	1	0
72097	2010300C02Rik	343990	KIAA1211L	0	0	0	1	1	0	0	1	1	0	0	0
68724	Arl8a	127829	ARL8A	0	1	0	1	1	0	1	1	1	0	1	0
12461	Cct2	10576	CCT2	0	1	0	1	1	0	1	1	1	0	1	1
18040	Nefm	4741	NEFM	0	1	0	1	1	0	1	1	1	1	1	1
15516	Hsp90ab1	3326	HSP90AB1	0	1	0	1	1	1	1	1	1	0	1	1
53356	Eif3g	8666	EIF3G	0	1	0	0	0	0	0	1	0	0	0	0
66797	Cntnap2	26047	CNTNAP2	0	0	0	1	1	1	1	1	1	0	1	1
67391	Fundc2	65991	FUNDC2	0	0	0	1	1	0	0	1	1	0	1	0
16905	Lmna	4000	LMNA	0	1	0	0	0	0	1	1	0	0	1	1
110323	Cox6b1	1340	COX6B1	0	0	1	0	1	1	1	1	1	0	1	0
110960	Tars	6897	TARS	0	1	0	0	0	0	1	1	1	0	0	1
245666	Iqsec2	23096	IQSEC2	0	0	0	1	1	1	1	0	1	1	1	0
270166	Clpx	10845	CLPX	0	0	0	1	0	0	1	1	1	0	0	0
12721	Coro1a	11151	CORO1A	0	1	0	0	1	1	1	1	1	0	1	1
100604	Lrrc8c	84230	LRRC8C	0	0	0	1	0	0	1	0	0	0	1	0
71146	Golga7b	401647	GOLGA7B	0	0	0	1	0	0	1	1	1	0	0	0
75599	Pcdh1	5097	PCDH1	0	1	0	1	1	0	0	1	1	0	0	0
105855	Nckap1l	3071	NCKAP1L	0	1	0	0	0	0	0	1	0	0	0	0
11775	Ap3b2	8120	AP3B2	0	1	1	1	1	0	1	1	1	0	1	1
19291	Purb	5814	PURB	0	1	0	1	0	0	1	1	1	0	1	1
22385	Baz1b	9031	BAZ1B	0	1	0	0	0	0	1	0	0	0	0	0
245827	Fat2	2196	FAT2	0	0	0	1	0	0	1	1	0	0	0	0
68375	Ndufa8	4702	NDUFA8	0	0	0	1	1	1	1	1	1	0	1	1
12955	Cryab	1410	CRYAB	0	0	0	1	1	0	0	0	1	0	1	1
12568	Cdk5	1020	CDK5	1	1	0	1	1	0	1	1	1	0	1	1
17991	Ndufa2	4695	NDUFA2	0	0	1	1	1	1	1	1	1	0	1	0
11765	Ap1g1	164	AP1G1	0	1	0	1	1	0	1	0	1	0	1	1
113868	Acaa1a	30	ACAA1	0	0	0	1	1	0	1	1	1	0	1	0
226539	Dars2	55157	DARS2	0	0	0	0	1	0	1	1	0	0	0	0
73710	Tubb2b	347733	TUBB2B	0	1	0	1	1	0	1	1	0	0	0	1
66525	Timm50	92609	TIMM50	0	0	0	1	1	0	1	1	1	0	1	0
109711	Actn1	87	ACTN1	1	1	0	1	1	0	1	1	1	1	1	1
67561	Wdr48	57599	WDR48	0	1	0	1	1	0	1	1	1	0	1	0
71960	Myh14	79784	MYH14	0	1	0	1	1	0	1	1	1	1	1	1
14810	Grin1	2902	GRIN1	1	1	0	1	0	1	1	1	1	1	1	0
66144	Atp6v1f	9296	ATP6V1F	0	0	1	1	1	1	1	1	1	0	1	0
11632	Aip	9049	AIP	0	0	0	1	1	0	0	1	1	0	0	0
13430	Dnm2	1785	DNM2	1	1	0	1	1	0	1	1	1	0	0	0
13609	S1pr1	1901	S1PR1	0	1	0	1	0	1	1	1	0	0	1	0
101943	Sf3b3	23450	SF3B3	0	1	0	1	0	0	1	0	0	0	0	1
110197	Dgkg	1608	DGKG	0	0	0	1	0	0	1	1	1	1	0	0
16728	L1cam	3897	L1CAM	1	1	0	1	1	0	1	1	1	0	1	1
78830	Slc25a12	8604	SLC25A12	0	1	0	1	1	1	1	1	1	0	1	1
67268	Myl12a	103910	MYL12B	0	0	0	1	0	0	0	0	0	0	0	0
81489	Dnajb1	3337	DNAJB1	0	0	0	1	1	0	1	1	1	0	0	0
67996	Srsf6	6431	SRSF6	0	1	0	0	0	0	0	0	0	0	0	0
15461	Hras	3265	HRAS	0	0	0	0	0	1	1	1	1	0	0	1
20320	Nptn	27020	NPTN	1	1	0	1	1	1	1	1	1	0	1	1
66616	Snx9	51429	SNX9	0	0	0	0	1	0	0	0	0	0	0	0
110876	Scn2a1	6326	SCN2A	0	1	0	1	1	0	0	1	1	1	0	0
56351	Ptges3	10728	PTGES3	0	1	0	0	1	0	1	1	0	0	0	1
12388	Ctnnd1	1500	CTNND1	0	1	0	1	1	1	1	1	1	1	1	0
77038	Arfgap2	84364	ARFGAP2	0	1	0	0	1	0	1	1	0	1	0	0
14319	Fth1	2495	FTH1	0	1	0	1	1	0	1	1	1	0	0	1
67445	C1qtnf4	114900	C1QTNF4	0	0	0	1	0	0	0	1	0	0	0	0
68196	Hsbp1	3281	HSBP1	0	0	0	1	0	0	1	1	0	0	0	0
226251	Ablim1	3983	ABLIM1	0	0	0	1	1	0	1	1	1	1	1	1
231580	Gak	2580	GAK	0	1	0	1	0	0	1	1	1	0	0	0
19049	Ppp1r1b	84152	PPP1R1B	0	1	0	1	1	0	0	1	0	0	1	0
224139	Golgb1	2804	GOLGB1	0	1	0	1	0	0	0	1	0	0	0	0
50884	Nckap1	10787	NCKAP1	0	1	0	1	1	1	1	1	1	0	1	1
93687	Csnk1a1	1452	CSNK1A1	0	1	0	0	1	0	1	1	1	0	1	0
233726	Ipo7	10527	IPO7	0	1	0	1	0	0	1	1	1	0	1	1
19309	Pygm	5837	PYGM	0	1	0	1	1	0	1	1	1	0	1	1
216197	Ckap4	10970	CKAP4	0	1	0	1	0	0	1	1	1	0	0	1
71955	Ist1	9798	IST1	0	1	0	0	0	0	1	1	1	0	0	0
382018	Unc13a	23025	UNC13A	1	1	1	1	0	0	1	1	1	1	1	1
381112	Arhgef33	100271715	ARHGEF33	0	0	0	1	0	0	0	1	0	0	0	0
270192	Rab6b	51560	RAB6B	0	1	0	0	0	0	1	1	1	0	1	1
245643	Frmpd3	84443	FRMPD3	0	0	0	1	0	0	0	0	0	1	0	0
66437	Fis1	51024	FIS1	0	0	0	0	1	0	1	1	1	0	1	1
13807	Eno2	2026	ENO2	0	1	0	1	1	1	1	1	1	0	1	1
14924	Magi1	9223	MAGI1	0	0	0	1	0	0	1	1	0	1	1	0
51810	Hnrnpu	3192	HNRNPU	0	0	0	1	0	0	1	1	0	0	1	1
59021	Rab2a	5862	RAB2A	0	1	0	1	1	1	1	1	1	0	1	1
20115	Rps7	6201	RPS7	0	0	0	0	1	0	1	1	0	0	1	1
22630	Ywhaq	10971	YWHAQ	0	1	0	1	1	0	1	1	1	0	1	1
53416	Stk39	27347	STK39	0	0	0	1	1	0	1	1	1	0	0	1
104776	Aldh6a1	4329	ALDH6A1	0	1	0	1	1	0	1	1	1	0	1	1
76983	Scfd1	23256	SCFD1	1	1	0	1	1	0	1	1	1	0	0	1
12331	Cap1	10487	CAP1	0	1	0	1	1	1	1	1	1	0	1	1
12890	Cplx2	10814	CPLX2	0	0	0	1	1	1	1	1	1	0	1	1
15388	Hnrnpl	3191	HNRNPL	0	1	0	0	1	0	1	1	0	0	0	1
23970	Pacsin2	11252	PACSIN2	0	0	0	1	1	0	1	1	1	0	0	0
54637	Praf2	11230	PRAF2	0	0	0	1	0	0	1	1	0	0	1	0
80334	Kcnip4	80333	KCNIP4	0	0	0	1	0	0	1	1	1	0	0	0
17955	Nap1l4	4676	NAP1L4	0	1	0	1	1	0	1	1	1	0	0	1
68813	Dock5	80005	DOCK5	0	0	0	1	0	0	1	0	0	0	0	0
68598	Dnajc8	22826	DNAJC8	0	0	0	1	0	0	0	0	0	0	0	0
140559	Igsf8	93185	IGSF8	0	1	0	1	1	1	1	0	1	0	1	1
14569	Gdi2	2665	GDI2	0	1	0	1	1	0	1	1	1	0	1	1
29811	Ndrg2	57447	NDRG2	0	1	0	1	1	0	1	1	1	0	1	1
66416	Ndufa7	4701	NDUFA7	0	0	0	0	1	0	1	1	1	0	1	0
269378	Ahcy	191	AHCY	0	1	0	1	1	0	1	1	0	0	1	1
66290	Atp6v1g1	9550	ATP6V1G1	0	0	0	1	0	0	1	1	1	1	0	0
16211	Kpnb1	3837	KPNB1	0	1	0	1	1	0	1	1	1	0	1	1
13116	Cyp46a1	10858	CYP46A1	0	0	0	1	0	0	1	1	1	0	1	0
338355	Fkbp15	23307	FKBP15	0	1	0	1	1	0	0	1	0	0	0	0
240058	Cpne5	57699	CPNE5	0	0	0	1	1	0	1	1	1	0	1	0
18845	Plxna2	5362	PLXNA2	0	1	0	1	0	0	1	1	0	0	1	0
214931	Fbxl16	146330	FBXL16	0	0	0	1	0	0	1	1	1	0	1	1
17222	Anapc1	64682	ANAPC1	0	1	0	0	0	0	1	1	0	0	0	0
18648	Pgam1	5223	PGAM1	0	1	0	0	1	1	1	1	1	0	1	1
67809	Rmdn3	55177	RMDN3	0	1	0	1	1	0	1	1	1	0	1	0
59029	Psmd14	10213	PSMD14	0	1	1	0	1	0	1	1	1	0	0	1
73689	Bloc1s2	282991	BLOC1S2	0	0	0	1	0	0	0	1	0	0	0	0
23790	Coro1c	23603	CORO1C	0	1	0	0	1	0	1	1	1	0	1	1
67891	Rpl4	6124	RPL4	0	1	0	1	0	1	1	1	1	0	1	0
170790	Mlc1	23209	MLC1	0	1	0	1	0	0	1	1	1	0	1	0
67665	Dctn4	51164	DCTN4	0	1	0	1	1	0	1	1	1	0	1	0
80987	Nckipsd	51517	NCKIPSD	0	1	0	1	1	0	1	1	0	1	1	1
208158	Map6d1	79929	MAP6D1	0	0	0	0	1	0	0	1	0	1	0	0
235339	Dlat	1737	DLAT	0	1	0	1	1	1	1	1	1	0	1	1
108071	Grm5	2915	GRM5	0	0	0	1	0	0	1	1	1	1	1	1
27979	Eif3b	8662	EIF3B	0	1	0	1	0	0	1	1	0	0	0	1
12337	Capn5	726	CAPN5	0	0	0	1	0	0	1	1	1	1	1	0
14693	Gnb2	2783	GNB2	0	1	0	1	1	0	1	1	1	0	1	1
217219	Fam171a2	284069	FAM171A2	0	0	0	1	0	0	1	1	0	1	1	0
544963	Iqgap2	10788	IQGAP2	0	0	0	1	0	0	1	1	0	1	0	1
103967	Dnm3	26052	DNM3	0	1	0	1	1	0	1	1	1	0	1	1
75409	Slitrk5	26050	SLITRK5	0	0	0	1	0	0	1	1	0	0	1	0
66645	Pspc1	55269	PSPC1	0	1	0	1	0	0	1	0	0	0	1	0
223593	E430025E21Rik	9897	KIAA0196	0	0	0	1	1	0	1	1	0	0	0	0
216238	Eea1	8411	EEA1	0	1	0	1	1	0	1	1	1	0	1	1
54473	Tollip	54472	TOLLIP	0	1	0	1	1	0	1	1	0	0	1	0
12295	Cacnb1	782	CACNB1	0	0	0	1	0	0	1	1	1	0	1	0
67398	Srpr	6734	SRPR	0	1	0	0	0	0	0	0	0	0	0	0
234214	Sorbs2	8470	SORBS2	0	1	0	1	0	0	1	1	1	1	1	1
546071	Mast3	23031	MAST3	0	0	0	1	0	0	1	1	0	0	1	0
235431	Coro2b	10391	CORO2B	0	1	0	0	1	0	1	1	1	1	1	1
66152	Uqcr10	29796	UQCR10	0	0	1	1	0	0	1	0	0	0	1	1
17161	Maoa	4128	MAOA	0	1	0	1	1	1	1	1	1	0	1	0
14828	Hspa5	3309	HSPA5	0	1	0	1	1	1	1	1	1	0	1	1
12972	Cryz	1429	CRYZ	0	1	0	1	1	0	1	1	1	0	1	0
381983	Lmtk3	114783	LMTK3	0	0	0	1	0	0	1	1	0	0	1	0
56013	Srcin1	80725	SRCIN1	1	1	0	1	1	1	1	1	1	1	1	1
13822	Epb4.1l2	2037	EPB41L2	0	1	0	1	1	1	1	1	1	0	1	1
80888	Hspb8	26353	HSPB8	0	1	0	0	0	0	0	0	0	0	0	0
11950	Atp5f1	515	ATP5F1	0	1	0	1	1	1	1	1	1	0	1	1
216739	Acsl6	23305	ACSL6	0	1	0	1	1	1	1	1	1	0	1	1
17709	mt-Co2	4513	COX2	0	1	0	1	1	1	1	1	0	0	1	1
80297	Sptbn4	57731	SPTBN4	0	0	0	1	1	0	0	1	1	1	0	0
28000	Prpf19	27339	PRPF19	0	1	0	0	0	0	1	1	0	0	0	0
11928	Atp1a1	476	ATP1A1	0	1	0	1	1	1	1	1	1	0	1	1
110891	Slc8a2	6543	SLC8A2	0	0	0	1	1	1	0	1	1	0	0	0
216831	Arhgap44	9912	ARHGAP44	0	0	0	1	1	0	1	1	1	1	0	1
109135	Plekha5	54477	PLEKHA5	0	0	0	1	0	0	0	1	0	1	0	0
239667	Dip2b	57609	DIP2B	0	1	0	1	1	0	1	1	1	0	0	0
12933	Crmp1	1400	CRMP1	0	1	0	1	1	1	1	1	1	0	1	1
216190	Appl2	55198	APPL2	0	1	0	1	1	0	0	1	0	0	0	0
16439	Itpr2	3709	ITPR2	0	1	0	0	0	0	1	0	0	0	0	0
218461	Pde8b	8622	PDE8B	0	0	0	1	0	0	0	0	0	0	0	0
13167	Dbi	1622	DBI	0	1	0	0	1	0	1	1	1	0	1	0
71745	Cul2	8453	CUL2	0	1	0	0	1	0	1	1	1	0	1	1
216856	Nlgn2	57555	NLGN2	1	1	0	0	0	0	1	1	1	0	1	1
67916	Plpp3	8613	PLPP3	0	1	0	0	0	0	1	1	1	0	1	0
11651	Akt1	207	AKT1	0	1	0	0	0	0	0	1	0	0	0	0
12864	Cox6c	1345	COX6C	0	0	0	0	0	1	1	1	1	0	1	1
55949	Eef1b2	1933	EEF1B2	0	1	0	1	1	0	1	1	1	0	0	1
55980	Impa1	3612	IMPA1	0	1	0	1	1	0	1	1	1	0	1	1
240185	9430020K01Rik	57608	KIAA1462	0	0	0	1	0	0	1	1	0	0	1	0
11886	Asah1	427	ASAH1	0	1	0	1	1	1	1	1	1	0	1	0
66885	Acadsb	36	ACADSB	0	1	0	0	0	0	1	1	1	0	0	0
234797	6430548M08Rik	9764	KIAA0513	0	0	1	1	1	0	1	1	1	0	1	1
13681	Eif4a1	1973	EIF4A1	0	1	0	1	1	0	1	1	1	0	0	1
16432	Itm2b	9445	ITM2B	0	0	0	1	0	0	1	1	1	0	1	0
108099	Prkag2	51422	PRKAG2	0	0	0	1	0	0	0	1	1	0	0	0
67134	Nop56	10528	NOP56	0	1	0	0	0	0	0	0	0	0	0	0
13001	Csnk2b	1460	CSNK2B	0	1	1	0	1	1	1	1	0	0	1	1
58810	Akr1a1	10327	AKR1A1	0	1	0	1	1	0	1	1	1	0	1	1
67054	Paics	10606	PAICS	0	1	0	0	1	0	1	1	1	0	1	1
107831	Adgrb1	575	ADGRB1	0	0	0	1	0	1	1	0	1	0	1	0
77579	Myh10	4628	MYH10	0	1	1	1	1	1	1	1	1	1	1	1
18643	Pfn1	5216	PFN1	0	0	0	1	1	0	1	1	1	0	1	1
11966	Atp6v1b2	526	ATP6V1B2	0	1	1	1	1	1	1	1	1	1	1	1
69780	Smap2	64744	SMAP2	0	0	0	0	1	0	1	1	0	0	1	0
226025	Trpm3	80036	TRPM3	0	0	0	1	0	0	0	1	0	0	0	0
85305	Kars	3735	KARS	0	1	0	1	1	0	1	1	1	0	0	1
606496	Gsk3a	2931	GSK3A	0	0	0	0	1	0	1	1	1	0	1	0
11852	Rhob	388	RHOB	0	1	0	0	1	1	1	1	1	0	1	0
11669	Aldh2	217	ALDH2	0	1	0	1	1	0	1	1	1	0	1	1
67433	Ccdc127	133957	CCDC127	0	0	0	1	0	0	1	1	1	0	1	0
11769	Ap1s1	1174	AP1S1	0	0	0	1	0	0	1	1	0	0	1	0
80838	Hist1h1a	3024	HIST1H1A	0	1	0	0	0	0	1	0	0	0	0	0
67201	Glod4	51031	GLOD4	0	1	0	0	1	0	1	1	1	0	1	1
230753	Thrap3	9967	THRAP3	0	1	0	0	0	0	0	0	0	0	0	1
21672	Prdx2	7001	PRDX2	0	1	0	1	1	1	1	1	1	0	1	1
23986	Eci2	10455	ECI2	0	1	0	1	1	0	1	1	1	0	0	0
22117	Tst	7263	TST	0	1	0	0	0	0	1	1	1	0	1	1
330908	Opcml	4978	OPCML	0	0	0	1	1	1	0	1	1	1	0	0
14719	Got2	2806	GOT2	0	1	0	1	1	1	1	1	1	0	1	1
20408	Sh3gl3	6457	SH3GL3	0	0	0	1	1	0	0	1	1	0	0	0
224020	Pi4ka	5297	PI4KA	0	1	0	1	1	1	0	1	1	1	0	0
20975	Synj2	8871	SYNJ2	0	0	0	1	0	0	1	0	0	0	0	0
12290	Cacna1e	777	CACNA1E	0	0	0	1	0	0	1	1	1	1	1	0
26936	Mprip	23164	MPRIP	0	0	0	1	0	0	1	1	1	0	1	1
244310	Dlgap2	9228	DLGAP2	0	0	0	1	0	1	1	1	1	1	1	0
30957	Mapk8ip3	23162	MAPK8IP3	0	1	0	1	1	0	1	1	1	0	1	1
70549	Tln2	83660	TLN2	1	1	0	1	1	0	1	1	1	0	1	1
94332	Cadm3	57863	CADM3	0	0	0	0	1	0	1	1	1	0	1	1
16423	Cd47	961	CD47	1	1	0	1	1	0	1	1	1	0	1	1
20544	Slc9a1	6548	SLC9A1	0	0	0	1	0	0	1	1	1	0	0	0
18453	P4hb	5034	P4HB	0	1	0	1	1	0	1	1	1	0	1	1
228998	Arfgap1	55738	ARFGAP1	0	0	0	0	1	1	1	1	1	0	1	0
52837	Tmx4	56255	TMX4	0	1	0	1	1	0	1	1	1	0	1	0
68095	Ociad1	54940	OCIAD1	0	1	0	1	1	0	1	1	1	0	1	0
52690	Setd3	84193	SETD3	0	1	0	1	0	0	1	1	0	0	0	0
69368	Wdfy1	57590	WDFY1	0	0	0	1	0	0	0	1	1	0	0	0
68126	Fahd2a	51011	FAHD2A	0	1	0	1	1	0	1	1	1	0	1	0
268860	Abat	18	ABAT	0	1	0	1	1	1	1	1	1	0	1	1
229211	Acad9	28976	ACAD9	0	1	0	1	0	0	1	1	1	0	1	1
56360	Acot9	23597	ACOT9	0	0	0	0	1	1	1	0	0	0	0	0
56454	Aldh18a1	5832	ALDH18A1	0	1	0	1	0	0	1	1	1	0	0	1
72535	Aldh1b1	219	ALDH1B1	0	0	0	1	1	0	1	1	1	0	1	0
66821	Bcs1l	617	BCS1L	0	1	0	1	0	0	1	1	1	0	1	1
68021	Bphl	670	BPHL	0	1	0	0	0	0	1	1	1	0	0	1
12861	Cox6a1	1337	COX6A1	0	0	0	0	0	1	0	1	0	0	0	0
66142	Cox7b	1349	COX7B	0	0	0	0	0	1	0	0	0	0	0	0
17713	Grpel1	80273	GRPEL1	0	1	0	1	1	0	1	1	1	0	1	0
58875	Hibadh	11112	HIBADH	0	1	0	1	1	0	1	1	1	0	0	0
69875	Ndufa11	126328	NDUFA11	0	0	0	0	1	0	1	1	1	0	0	0
70316	Ndufab1	4706	NDUFAB1	0	0	0	1	1	1	1	1	1	0	1	0
18242	Oat	4942	OAT	0	1	0	1	1	0	1	1	1	0	1	1
66052	Sdhc	6391	SDHC	0	0	0	0	1	0	1	1	1	0	1	0
56046	Uqcc1	55245	UQCC1	0	1	0	0	0	0	1	1	1	0	1	0
72322	Xpo5	57510	XPO5	0	1	0	0	0	0	0	0	0	0	0	0
30052	Pcsk1n	27344	PCSK1N	0	0	0	1	0	0	1	1	0	0	1	0
80718	Rab27b	5874	RAB27B	0	0	0	1	0	0	1	1	1	0	0	0
24045	Scamp3	10067	SCAMP3	0	1	1	1	0	1	1	1	0	0	1	0
140919	Slc17a6	57084	SLC17A6	0	0	0	1	0	0	1	1	1	0	1	0
229706	Slc6a17	388662	SLC6A17	0	0	0	1	1	0	1	1	1	0	1	0
67808	Tprgl	127262	TPRG1L	0	0	0	0	1	0	1	1	1	0	0	1
12259	C1qa	712	C1QA	0	1	0	0	0	0	1	0	0	0	0	1
243914	Lgi4	163175	LGI4	0	0	0	0	1	0	0	0	0	0	0	0
